match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played,position,team_sf,won
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Alejandro Pozo Pozo,2,0.1147770549320755,11.48,0.0256,63,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Iddrisu Baba Mohammed,3,0.1033637789990577,10.34,0.4006,95,MID,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Leonardo Carrilho Baptistão,4,0.0975317658000112,9.75,0.1603,76,FWD,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Juan Brandariz Movilla,5,0.0838601922302208,8.39,0.0801,95,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Dion Lopy,6,0.0762225556902035,7.62,0.1186,95,MID,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Luís Manuel Arantes Maximiano,7,0.0695878801609119,6.96,0.1282,95,GK,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,César Jasib Montes Castro,8,0.0694667194431719,6.95,0.1923,95,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Edgar González Estrada,9,0.0692927324700296,6.93,0.0609,95,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Sergio Akieme Rodríguez,10,0.0685280539339885,6.85,0.109,95,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Largie Ramazani,11,0.0582443010855112,5.82,0.0,76,FWD,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Houboulang Mendes,12,0.0298768794905241,2.99,0.0,32,DEF,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Lazaro  Vinicius Marques,13,0.0171890456878061,1.72,0.0,19,FWD,0.2375366568914956,0
3894699,Barcelona,Almería,403,Almería,False,3-2,loss,Adrián Embarba Blázquez,14,0.0162508524942873,1.63,0.0,19,FWD,0.2375366568914956,0
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Ronald Federico Araújo da Silva,1,0.1384171181887467,13.84,0.4286,95,DEF,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,İlkay Gündoğan,2,0.1306921522851773,13.07,0.1648,95,MID,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,João Pedro Cavaco Cancelo,3,0.1193220652915482,11.93,0.3407,95,DEF,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Sergi Roberto Carnicer,4,0.0974091248923049,9.74,0.0769,95,MID,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Raphael Dias Belloli,5,0.0619415029879349,6.19,0.0659,75,MID,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Fermin Lopez Marin,6,0.0587807124461595,5.88,0.0,66,MID,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Alejandro Balde Martínez,7,0.0584980852021558,5.85,0.022,95,DEF,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Robert Lewandowski,8,0.0544000642367661,5.44,0.0055,95,FWD,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Andreas Christensen,9,0.0542499217982461,5.42,0.0412,45,DEF,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Jules Koundé,10,0.0522573351185727,5.23,0.0714,50,DEF,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Ferrán Torres García,11,0.0461474154984465,4.61,0.0,50,FWD,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,João Félix Sequeira,12,0.0383456070111813,3.83,0.0,45,FWD,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Oriol Romeu Vidal,13,0.0312257264397191,3.12,0.0,29,MID,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Ignacio Peña Sotorres,14,0.0303560581924136,3.04,0.0,95,GK,0.11858974358974358,1
3894699,Barcelona,Almería,217,Barcelona,True,3-2,win,Lamine Yamal Nasraoui Ebana,15,0.0279571104106265,2.8,0.0,20,MID,0.11858974358974358,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Óliver Torres Muñoz,1,0.1381472500606163,13.81,0.4643,94,MID,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Juan Luis Sánchez Velasco,2,0.1091206851912492,10.91,0.3077,94,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Nemanja Gudelj,3,0.106853833813762,10.69,0.3718,94,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Boubakary Soumaré,4,0.0872763083386801,8.73,0.0,86,MID,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Enrique Jesús Salas Valiente,5,0.0848697337486716,8.49,0.0192,94,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Jesús Joaquín Fernández Sáez de la Torre,6,0.0847033528666586,8.47,0.0485,71,MID,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Sergio Ramos García,7,0.0649399214397646,6.49,0.0,94,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Adrià Giner Pedrosa,8,0.0618040650957964,6.18,0.0,94,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Lucas Ariel Ocampos,9,0.0501828339686057,5.02,0.0,71,FWD,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Rafael Mir Vicente,10,0.0465282627767821,4.65,0.0,23,FWD,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Manuel Bueno Sebastián,11,0.0433210072994179,4.33,0.0027,23,MID,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Youssef En-Nesyri,12,0.0359326968142428,3.59,0.0,80,FWD,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Marko Dmitrović,13,0.0325665139948105,3.26,0.0,94,GK,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Adnan Januzaj,14,0.0317616642865399,3.18,0.0,14,FWD,0.17572815533980582,1
3894706,Granada,Sevilla,213,Sevilla,False,0-3,win,Marcos do Nascimento Teixeira,15,0.0219918703044017,2.2,0.0,8,DEF,0.17572815533980582,1
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Gerard Gumbau Garriga,1,0.1582562344090691,15.83,0.4368,94,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Ricard Sánchez Sendra,2,0.1095925207236059,10.96,0.283,94,DEF,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Ignasi Miquel i Pons,3,0.1076741539913368,10.77,0.0769,94,DEF,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Raúl Torrente Navarro,4,0.1062628825042207,10.63,0.2198,94,DEF,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Bryan Zaragoza Martínez,5,0.0801454792958901,8.01,0.0852,94,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Carlos Neva Tey,6,0.0647314585477497,6.47,0.0,63,DEF,0.1619217081850534,0
