team,team_id,match_id,outcome,won,N,S,N_eff,N_eff_frac,team_sf
Granada,1049,3894664,lost,0,16,0.9594393083824321,13.226897378310987,0.8266810861444367,0.1765834932821497
Granada,1049,3894706,lost,0,15,0.9411731052547239,11.308499557979083,0.7538999705319388,0.1619217081850534
Granada,1049,3894797,lost,0,16,0.9417369344577718,12.206025576944596,0.7628765985590372,0.1497005988023952
Granada,1049,3894867,lost,0,16,0.9665195330578962,13.64939378180419,0.8530871113627618,0.19615384615384615
Granada,1049,3894782,lost,0,15,0.9665076256665068,12.76556443981778,0.8510376293211853,0.21161825726141079
Granada,1049,3894601,draw,0,16,0.9610567029862012,13.186831038398351,0.8241769398998969,0.19114219114219114
Granada,1049,3894773,draw,0,16,0.9436117770995373,12.198866420354568,0.7624291512721605,0.17664670658682635
Granada,1049,3894903,lost,0,16,0.9431442443384797,12.057269055452263,0.7535793159657664,0.20777027027027026
Granada,1049,3894612,draw,0,16,0.9118457664986399,10.58815282100343,0.6617595513127144,0.3669950738916256
Granada,1049,3894677,lost,0,16,0.9135331802151312,10.664321753657234,0.6665201096035771,0.14835164835164835
Granada,1049,3894645,lost,0,16,0.9523317480700167,12.570190560437918,0.7856369100273699,0.21176470588235294
Granada,1049,3894559,lost,0,16,0.9827439092085223,14.59862243344483,0.9124139020903018,0.2335958005249344
Granada,1049,3894529,lost,0,16,0.9519625877385387,12.637708817981764,0.7898568011238603,0.15625
Granada,1049,3894686,lost,0,14,0.9452749020392298,11.045029487321678,0.7889306776658341,0.18162839248434237
Granada,1049,3894813,lost,0,16,0.9494712799300762,12.698679172739645,0.7936674482962278,0.21807228915662652
Granada,1049,3894584,lost,0,16,0.9652830036628163,13.393288111688193,0.8370805069805121,0.27019498607242337
Granada,1049,3894652,draw,0,16,0.9421174820149804,12.291500565733273,0.7682187853583295,0.21470588235294116
Granada,1049,3894767,draw,0,14,0.944552678487047,11.03188276696316,0.7879916262116542,0.234375
Granada,1049,3894739,lost,0,14,0.9418712472078591,10.886467916779837,0.7776048511985598,0.1766304347826087
Granada,1049,3894725,lost,0,16,0.9618879569423185,13.390236767649732,0.8368897979781083,0.20866141732283464
Granada,1049,3894575,lost,0,16,0.9592540997087745,13.036551320594999,0.8147844575371874,0.1975806451612903
Granada,1049,3894892,lost,0,16,0.9450200558293604,12.513583299024003,0.7820989561890002,0.2129032258064516
Granada,1049,3894873,lost,0,16,0.9683008069886351,13.64590992808991,0.8528693705056194,0.19184652278177458
Granada,1049,3894594,draw,0,16,0.9651313648841877,13.633906176476076,0.8521191360297548,0.2401129943502825
Granada,1049,3894750,draw,0,15,0.9516472338108959,11.942036266901288,0.7961357511267526,0.2925764192139738
Granada,1049,3894632,lost,0,16,0.9603779858131748,13.19877600709287,0.8249235004433044,0.203125
Granada,1049,3894552,win,1,16,0.9437607773541891,12.451769169821254,0.7782355731138284,0.17263427109974425
Granada,1049,3894857,win,1,15,0.951080521283694,11.666210363526261,0.7777473575684174,0.2335958005249344
Granada,1049,3894718,win,1,16,0.9326455305167998,11.430066191919233,0.714379136994952,0.17661691542288557
Granada,1049,3894624,lost,0,16,0.9491000275932414,12.8259269030779,0.8016204314423687,0.225
Granada,1049,3894692,lost,0,16,0.9432719332904662,12.365214285264107,0.7728258928290067,0.15
Granada,1049,3894800,lost,0,15,0.957359534175336,12.392046039553511,0.8261364026369008,0.3092105263157895
Granada,1049,3894842,lost,0,16,0.9437125046700834,12.410277574738872,0.7756423484211795,0.2723076923076923
Granada,1049,3894888,lost,0,15,0.9525628883987503,12.01345956651554,0.8008973044343694,0.15338645418326693
Granada,1049,3894837,win,1,15,0.9393756355067511,11.373009907957877,0.7582006605305252,0.3063973063973064
Granada,1049,3894548,lost,0,16,0.9551107446994145,12.968160957596071,0.8105100598497544,0.22493887530562348
Granada,1049,3894822,lost,0,16,0.9682986160859501,13.616651090169492,0.8510406931355933,0.27445652173913043
Granada,1049,3894733,lost,0,15,0.9387775045213572,11.51093138095531,0.7673954253970207,0.13355048859934854
Barcelona,217,3894699,win,1,15,0.951668922984046,11.683425805131987,0.7788950536754659,0.11858974358974358
Barcelona,217,3894580,win,1,16,0.9601361654242131,12.888248553810316,0.8055155346131447,0.09181286549707603
Barcelona,217,3894536,draw,0,15,0.9320257612519226,10.925294818967267,0.7283529879311511,0.09514435695538058
Barcelona,217,3894872,win,1,14,0.9493614877089483,11.363879358585715,0.8117056684704081,0.11570247933884298
Barcelona,217,3894751,win,1,16,0.9297731246053476,11.644004322704454,0.7277502701690284,0.1076923076923077
Barcelona,217,3894829,win,1,16,0.9488422681560456,12.654666272801018,0.7909166420500636,0.15067340067340068
Barcelona,217,3894695,draw,0,13,0.9444264139907327,10.281049584598769,0.7908499680460591,0.14083333333333334
Barcelona,217,3894896,win,1,16,0.9467816443505734,12.314318448936108,0.7696449030585067,0.10357675111773472
Barcelona,217,3894661,lost,0,15,0.9581190218758528,12.191395033025719,0.8127596688683812,0.125
Barcelona,217,3894680,lost,0,15,0.9486591960718296,11.5581119531512,0.7705407968767467,0.12369337979094076
Barcelona,217,3894741,lost,0,16,0.9628339162091532,13.398210497831997,0.8373881561144998,0.1306179775280899
Barcelona,217,3894732,win,1,14,0.9367688102960144,10.383182544796481,0.7416558960568915,0.11835748792270531
Barcelona,217,3894612,draw,0,14,0.9617811394540701,11.646152969965323,0.8318680692832373,0.1234866828087167
Barcelona,217,3894823,win,1,15,0.9357089680699128,11.299455256563142,0.7532970171042095,0.10929319371727748
Barcelona,217,3894629,lost,0,15,0.9601826311972111,12.10915744213501,0.8072771628090006,0.13036020583190394
Barcelona,217,3894572,win,1,16,0.9568528407272965,12.857884278466784,0.803617767404174,0.10662824207492795
Barcelona,217,3894779,win,1,16,0.9454385403868958,12.426893725378124,0.7766808578361327,0.14308681672025725
Barcelona,217,3894593,draw,0,15,0.9525018396924917,11.882937693563122,0.7921958462375415,0.15447154471544716
Barcelona,217,3894710,win,1,16,0.9405052916050292,11.979292007887171,0.7487057504929482,0.1559040590405904
Barcelona,217,3894843,lost,0,15,0.9607650321275115,12.420082700432692,0.8280055133621794,0.10869565217391304
Barcelona,217,3894864,lost,0,16,0.9472306593724684,12.331343051850244,0.7707089407406402,0.12074554294975688
Barcelona,217,3894625,win,1,15,0.9487749889916135,11.815597525660829,0.787706501710722,0.13345195729537365
Barcelona,217,3894649,win,1,15,0.9306091230708805,10.849439532410338,0.7232959688273559,0.11601513240857503
Barcelona,217,3894767,draw,0,13,0.9615426832435932,10.89940104581877,0.8384154650629824,0.12745098039215685
Barcelona,217,3894600,draw,0,14,0.9648721686011561,11.995739593617659,0.8568385424012613,0.15680473372781065
Barcelona,217,3894670,win,1,14,0.9421275329894323,10.953448567401997,0.782389183385857,0.10413476263399694
Barcelona,217,3894803,win,1,15,0.9371431570981313,11.306774356922999,0.7537849571281999,0.1344984802431611
Barcelona,217,3894854,win,1,16,0.9486560938160964,12.2818045525168,0.7676127845323,0.11221945137157108
Barcelona,217,3894560,win,1,16,0.9233547176392255,11.093953968248982,0.6933721230155614,0.10857142857142857
Barcelona,217,3894879,win,1,16,0.9375433539653376,11.901282575934014,0.7438301609958758,0.102880658436214
Barcelona,217,3894774,win,1,15,0.9509863439189388,11.869363930166632,0.7912909286777754,0.12482566248256625
Barcelona,217,3894815,win,1,16,0.9405107223619708,12.174286999186196,0.7608929374491372,0.11714770797962648
Barcelona,217,3894907,win,1,16,0.9381508211524697,11.677682585845739,0.7298551616153587,0.09200603318250378
Barcelona,217,3894641,win,1,15,0.9534079734165414,12.107818771817092,0.8071879181211394,0.16350710900473933
Barcelona,217,3894558,win,1,15,0.9675628711598709,12.848052166842882,0.8565368111228587,0.11637239165329052
Barcelona,217,3894541,win,1,16,0.9234939958984426,11.159790928968379,0.6974869330605237,0.10321100917431193
Barcelona,217,3894726,win,1,14,0.9409352599625613,10.738020526859104,0.7670014662042217,0.11716417910447761
Barcelona,217,3894790,draw,0,16,0.9528384675385742,12.653879176250603,0.7908674485156627,0.12769485903814262
Almería,403,3894699,lost,0,14,0.9554873067565166,11.62106223222471,0.8300758737303365,0.2375366568914956
Almería,403,3894626,lost,0,16,0.9612042287040007,13.240085081000597,0.8275053175625373,0.23404255319148937
Almería,403,3894685,lost,0,14,0.9614466209605903,11.924679682673775,0.8517628344766982,0.21739130434782608
Almería,403,3894690,draw,0,16,0.9713572479407084,13.853794695807096,0.8658621684879435,0.23897911832946636
Almería,403,3894713,lost,0,16,0.967938728755907,13.745240257804998,0.8590775161128124,0.17984189723320157
Almería,403,3894601,draw,0,16,0.9499924590075444,12.579056568674208,0.786191035542138,0.20202020202020202
Almería,403,3894893,draw,0,16,0.9639197742305123,13.641632744534917,0.8526020465334323,0.16519823788546256
Almería,403,3894766,draw,0,15,0.9704153532933651,13.040071163266836,0.8693380775511224,0.21875
Almería,403,3894748,lost,0,16,0.9528903645216311,12.70154259019108,0.7938464118869425,0.1512455516014235
Almería,403,3894835,draw,0,14,0.9546807184979123,11.327454899144621,0.809103921367473,0.16878980891719744
Almería,403,3894738,lost,0,16,0.9663986043203134,13.407939490371154,0.8379962181481971,0.33073929961089493
Almería,403,3894773,draw,0,15,0.9621040461262974,12.547882559701034,0.8365255039800689,0.21584699453551912
Almería,403,3894900,win,1,16,0.9468103368176353,12.390877607915677,0.7744298504947298,0.1736725663716814
Almería,403,3894861,win,1,15,0.9595139602097825,12.608882511053645,0.8405921674035763,0.2809667673716012
Almería,403,3894853,lost,0,15,0.9673751868803472,12.65404829107209,0.843603219404806,0.1898876404494382
Almería,403,3894818,win,1,15,0.971954855929306,12.977301715701916,0.865153447713461,0.2471590909090909
Almería,403,3894804,draw,0,16,0.9531294496138567,12.551565313082303,0.784472832067644,0.18973214285714285
Almería,403,3894577,lost,0,16,0.9355837289627829,12.10162259815167,0.7563514123844793,0.23076923076923078
Almería,403,3894752,lost,0,16,0.9579965618361557,13.29367234515467,0.8308545215721669,0.18526785714285715
Almería,403,3894550,draw,0,16,0.9544878852688887,12.957269802467135,0.8098293626541959,0.22070844686648503
Almería,403,3894719,draw,0,16,0.9656268183621025,13.6580049177107,0.8536253073569188,0.1804932735426009
Almería,403,3894675,draw,0,15,0.943516083032473,11.516444140230956,0.7677629426820637,0.16308243727598568
Almería,403,3894637,lost,0,16,0.9722286439897091,13.911907432378241,0.8694942145236401,0.24707259953161592
Almería,403,3894591,lost,0,16,0.959768951723612,13.13994112820286,0.8212463205126788,0.16666666666666666
Almería,403,3894786,draw,0,16,0.9517183640184189,12.843403135279132,0.8027126959549458,0.2281795511221945
Almería,403,3894542,lost,0,16,0.9550087621360885,12.912473005985394,0.8070295628740871,0.1511879049676026
Almería,403,3894537,lost,0,16,0.9539666955907368,12.725052602184917,0.7953157876365573,0.15654648956356737
Almería,403,3894848,lost,0,15,0.9524847695076463,12.171985330155849,0.8114656886770566,0.12846580406654343
Almería,403,3894824,lost,0,16,0.9633085862191981,13.370054290557555,0.8356283931598472,0.18008474576271186
Almería,403,3894648,lost,0,16,0.9564256705134148,12.961991839693681,0.8101244899808551,0.225
Almería,403,3894789,lost,0,16,0.9610061299813349,13.148429630833828,0.8217768519271142,0.24474474474474475
Almería,403,3894879,lost,0,16,0.9621429284902153,13.340062817910677,0.8337539261194173,0.15450121654501217
Almería,403,3894582,draw,0,16,0.9435281008491785,12.295766952450752,0.768485434528172,0.13983050847457626
Almería,403,3894875,lost,0,15,0.9531327958807004,12.148385731994491,0.8098923821329661,0.13851351351351351
Almería,403,3894658,lost,0,15,0.9531024034009933,12.291097797351823,0.8194065198234548,0.2615606936416185
Almería,403,3894663,lost,0,16,0.9672468350475111,13.664034133285792,0.854002133330362,0.27007299270072993
Almería,403,3894613,lost,0,16,0.9467406278945031,12.345829075616322,0.7716143172260201,0.2591623036649215
Almería,403,3894566,lost,0,16,0.9437028264421676,12.182817243978487,0.7614260777486554,0.12874251497005987
Sevilla,213,3894706,win,1,15,0.9558391913797971,12.070670987845196,0.8047113991896797,0.17572815533980582
Sevilla,213,3894886,lost,0,15,0.9502723035859565,12.095296513015136,0.8063531008676758,0.14757281553398058
Sevilla,213,3894855,draw,0,15,0.9460333609020577,11.74243120382323,0.7828287469215487,0.16083916083916083
Sevilla,213,3894867,win,1,16,0.93132079065099,11.901953086430153,0.7438720679018845,0.13784246575342465
Sevilla,213,3894574,win,1,16,0.9461032574045853,12.57590023956502,0.7859937649728137,0.265
Sevilla,213,3894671,draw,0,14,0.9476376821591606,11.17251043881696,0.7980364599154972,0.14964788732394366
Sevilla,213,3894877,lost,0,14,0.9662669217997266,12.004402543937937,0.8574573245669955,0.16370558375634517
Sevilla,213,3894845,win,1,16,0.9378967276670797,12.16317781072277,0.7601986131701731,0.13074204946996468
Sevilla,213,3894623,lost,0,15,0.9474668826195405,11.846533698100995,0.789768913206733,0.1303501945525292
Sevilla,213,3894555,lost,0,14,0.9468964488057069,11.266034376130074,0.8047167411521482,0.20042194092827004
Sevilla,213,3894683,lost,0,14,0.9450898524010996,11.086462342252194,0.7918901673037281,0.13530326594090203
Sevilla,213,3894811,lost,0,16,0.9601795549788816,13.165893552115389,0.8228683470072118,0.1937984496124031
Sevilla,213,3894804,draw,0,15,0.9640776537482089,12.596007765060833,0.8397338510040555,0.16469594594594594
Sevilla,213,3894826,win,1,16,0.9660731631102417,13.767247678341498,0.8604529798963436,0.299079754601227
Sevilla,213,3894565,lost,0,15,0.9575789901963742,12.478352057049975,0.8318901371366649,0.15414258188824662
Sevilla,213,3894610,draw,0,16,0.958953319293913,13.085518315360984,0.8178448947100615,0.19326923076923078
Sevilla,213,3894834,win,1,15,0.9237826062610488,10.76076508219421,0.7173843388129473,0.13705583756345177
Sevilla,213,3894749,win,1,15,0.9498632304282753,11.9818808542648,0.7987920569509867,0.27662721893491127
Sevilla,213,3894591,win,1,16,0.9440036820981252,12.54220142885323,0.7838875893033269,0.19306930693069307
Sevilla,213,3894647,draw,0,15,0.9514079867341383,11.995641998392317,0.7997094665594878,0.14149443561208266
Sevilla,213,3894600,draw,0,16,0.9388732424826233,12.14575043323007,0.7591094020768794,0.20698924731182797
Sevilla,213,3894712,lost,0,16,0.9588487762290964,12.986583825199807,0.8116614890749879,0.15396578538102643
Sevilla,213,3894547,lost,0,16,0.9560785770554333,13.02689382828413,0.8141808642677582,0.16749585406301823
Sevilla,213,3894720,lost,0,16,0.9547143590303031,12.816585671622187,0.8010366044763867,0.16666666666666666
Sevilla,213,3894796,win,1,16,0.9431250421698666,12.489590031312755,0.7805993769570472,0.2619718309859155
Sevilla,213,3894698,lost,0,14,0.9615557884124233,11.750140891259248,0.8392957779470891,0.20229007633587787
Sevilla,213,3894665,draw,0,16,0.9546325433728785,13.130929004569639,0.8206830627856024,0.2026726057906459
Sevilla,213,3894898,lost,0,14,0.9582209040009276,11.61733076790542,0.8298093405646728,0.18365180467091294
Sevilla,213,3894907,lost,0,16,0.9452732777071996,12.415526482710144,0.775970405169384,0.13863636363636364
Sevilla,213,3894654,draw,0,15,0.9505059521459333,12.10184970696095,0.8067899804640634,0.18857142857142858
Sevilla,213,3894736,lost,0,16,0.9547664459765334,12.77142958653222,0.7982143491582637,0.16566265060240964
Sevilla,213,3894746,draw,0,15,0.9558155242599266,12.288243777263093,0.8192162518175395,0.23039215686274508
Sevilla,213,3894780,lost,0,16,0.9311498106624806,11.495281862910085,0.7184551164318803,0.16331658291457288
Sevilla,213,3894761,win,1,16,0.9478094375520083,12.520130873200864,0.782508179575054,0.172686230248307
Sevilla,213,3894531,lost,0,15,0.9519549523637012,11.884363340797323,0.7922908893864882,0.23940677966101695
Sevilla,213,3894634,draw,0,16,0.9583240506776551,13.225593942849331,0.8265996214280832,0.16777408637873753
Sevilla,213,3894771,draw,0,16,0.9284504390956296,11.69928295467703,0.7312051846673143,0.1526508226691042
Sevilla,213,3894587,draw,0,14,0.9483877968495261,11.134016070469654,0.7952868621764039,0.2610619469026549
Cádiz,552,3894614,lost,0,16,0.9271879426342711,11.229648360863509,0.7018530225539693,0.3445378151260504
Cádiz,552,3894886,win,1,16,0.933954474062001,11.672776400741313,0.729548525046332,0.21674876847290642
Cádiz,552,3894744,draw,0,14,0.9841529847802888,12.93077875227168,0.9236270537336914,0.2532467532467532
Cádiz,552,3894608,lost,0,16,0.9583708017597101,13.017545934352647,0.8135966208970404,0.26392961876832843
Cádiz,552,3894678,draw,0,15,0.9484936832850352,11.635401602761759,0.7756934401841172,0.295
Cádiz,552,3894724,lost,0,16,0.9505620487949359,12.602111784124778,0.7876319865077986,0.22098765432098766
Cádiz,552,3894829,lost,0,16,0.9586828363178512,13.1313360411749,0.8207085025734312,0.24611398963730569
Cádiz,552,3894590,draw,0,16,0.9532445949775699,12.448876706623759,0.7780547941639849,0.23304157549234136
Cádiz,552,3894754,draw,0,15,0.9472305348588634,11.96581625655954,0.797721083770636,0.2612732095490716
Cádiz,552,3894807,win,1,16,0.9611312589277764,13.222502827658168,0.8264064267286355,0.2455012853470437
Cádiz,552,3894533,win,1,16,0.9407363333774035,12.186413974593236,0.7616508734120773,0.25382262996941896
Cádiz,552,3894703,draw,0,15,0.9698365477417192,12.81585793355072,0.8543905289033814,0.2884012539184953
Cádiz,552,3894900,lost,0,16,0.9518808382215375,12.947480520251744,0.809217532515734,0.14412811387900357
Cádiz,552,3894653,draw,0,16,0.975091531759958,14.104025621252928,0.881501601328308,0.35185185185185186
Cádiz,552,3894846,lost,0,16,0.9609049412244742,13.112016811190276,0.8195010506993923,0.1618942731277533
Cádiz,552,3894868,lost,0,16,0.9568817377900145,12.85753595558435,0.8035959972240219,0.19134078212290503
Cádiz,552,3894889,draw,0,16,0.9554463515881862,12.836760100448283,0.8022975062780177,0.22626262626262628
Cádiz,552,3894550,draw,0,16,0.9267780118294742,11.914755131201566,0.7446721957000979,0.20822622107969152
Cádiz,552,3894737,lost,0,16,0.9629561911777363,13.216947221367294,0.8260592013354559,0.20854922279792745
Cádiz,552,3894856,lost,0,16,0.9543750016996347,12.847655114722022,0.8029784446701264,0.20939334637964774
Cádiz,552,3894667,lost,0,16,0.9493689474573775,12.43664100841671,0.7772900630260444,0.15783664459161148
Cádiz,552,3894775,lost,0,16,0.9585390224524273,13.019557162545622,0.8137223226591014,0.23294117647058823
Cádiz,552,3894788,draw,0,16,0.9571234931689808,13.16968306327467,0.8231051914546669,0.20398009950248755
Cádiz,552,3894793,draw,0,16,0.9563604635682766,13.049060645740912,0.815566290358807,0.29976851851851855
Cádiz,552,3894588,draw,0,15,0.9694759731637014,13.012413342909076,0.8674942228606051,0.24615384615384617
Cádiz,552,3894762,lost,0,15,0.9491299650912407,12.005520799603234,0.8003680533068823,0.15060240963855423
Cádiz,552,3894569,lost,0,16,0.9766325890887634,14.121429080522029,0.8825893175326268,0.3003472222222222
Cádiz,552,3894642,lost,0,16,0.9528288106880312,13.016908099750312,0.8135567562343945,0.22840909090909092
Cádiz,552,3894563,win,1,16,0.9555798607905623,13.039343646910202,0.8149589779318877,0.2507418397626113
Cádiz,552,3894718,lost,0,16,0.9681818006328619,13.763882564505709,0.8602426602816068,0.23931623931623933
Cádiz,552,3894697,draw,0,15,0.9702748149136915,13.095697654844976,0.8730465103229984,0.2664756446991404
Cádiz,552,3894541,lost,0,16,0.947154694962256,12.430647895822927,0.776915493488933,0.2676991150442478
Cádiz,552,3894634,draw,0,16,0.917794213588141,10.861918030370214,0.6788698768981384,0.2921875
Cádiz,552,3894869,win,1,16,0.9460402667612188,12.528076078564492,0.7830047549102808,0.24686716791979949
Cádiz,552,3894822,win,1,16,0.9537387200970471,12.994764555559106,0.8121727847224441,0.19731800766283525
Cádiz,552,3894621,lost,0,16,0.9583705872792576,13.064924490473626,0.8165577806546016,0.21662125340599456
Cádiz,552,3894810,lost,0,16,0.9525179602710658,12.92266323883311,0.8076664524270694,0.2640449438202247
Cádiz,552,3894682,draw,0,15,0.9708198782429341,12.777119592399247,0.8518079728266165,0.28448275862068967
Girona,211,3894614,win,1,16,0.9263022112204539,11.483491165193858,0.7177181978246161,0.12652439024390244
Girona,211,3894776,lost,0,14,0.9393260967066613,10.725237930944003,0.7660884236388573,0.1130374479889043
Girona,211,3894758,draw,0,15,0.9477683856299146,11.926558785528519,0.7951039190352346,0.17626728110599077
Girona,211,3894626,win,1,16,0.9244473200256502,11.411062453991905,0.713191403374494,0.11169415292353824
Girona,211,3894643,win,1,14,0.9480091617369047,11.156643245395061,0.7969030889567901,0.15546218487394958
Girona,211,3894595,win,1,16,0.9366357226324088,11.806393883031387,0.7378996176894617,0.14977477477477477
Girona,211,3894543,win,1,16,0.9327640494282478,11.712537572243445,0.7320335982652153,0.15237226277372262
Girona,211,3894787,win,1,16,0.9101798023259545,10.69246227569152,0.66827889223072,0.14285714285714285
Girona,211,3894689,win,1,16,0.9359822319130623,11.679498237791087,0.7299686398619429,0.09905020352781546
Girona,211,3894850,win,1,16,0.9442598070039475,12.3612192796133,0.7725762049758312,0.23501199040767387
Girona,211,3894680,win,1,15,0.9490858598343175,11.791006488437032,0.7860670992291355,0.15009940357852883
Girona,211,3894742,win,1,13,0.9549705876344865,10.66762897901397,0.8205868445395361,0.15441176470588236
Girona,211,3894555,win,1,16,0.9279491525391167,11.550731130773595,0.7219206956733497,0.20521541950113378
Girona,211,3894903,win,1,16,0.9453827301367993,11.945814418351578,0.7466134011469736,0.11875945537065052
Girona,211,3894880,lost,0,14,0.9332590138516834,10.573759347945341,0.7552685248532386,0.09813664596273292
Girona,211,3894662,draw,0,16,0.919015864320601,11.093689969775905,0.6933556231109941,0.12709284627092846
Girona,211,3894567,win,1,16,0.9678428675061909,13.674219050085545,0.8546386906303466,0.1621923937360179
Girona,211,3894846,win,1,16,0.9301311941281437,11.616775531921567,0.7260484707450979,0.12691652470187392
Girona,211,3894874,draw,0,16,0.9340215328713859,11.50349449259286,0.7189684057870538,0.10330578512396695
Girona,211,3894630,win,1,15,0.9468037530360623,11.661995077243006,0.7774663384828671,0.14018691588785046
Girona,211,3894801,win,1,14,0.9464862572641921,11.035369064531105,0.7882406474665075,0.11610169491525424
Girona,211,3894864,win,1,14,0.9574165876058246,11.582241791848174,0.8273029851320125,0.17668269230769232
Girona,211,3894794,lost,0,13,0.9410758266636019,10.069291820489399,0.7745609092684153,0.1567717996289425
Girona,211,3894719,draw,0,15,0.9626399565604667,12.386137084927185,0.825742472328479,0.1504950495049505
Girona,211,3894579,win,1,16,0.9397983366675322,11.902998858040332,0.7439374286275208,0.12857142857142856
Girona,211,3894702,draw,0,16,0.928126459976879,11.466920003649427,0.7166825002280892,0.1233974358974359
Girona,211,3894831,lost,0,16,0.9412333051246089,12.018276376585112,0.7511422735365695,0.10498489425981873
Girona,211,3894575,win,1,16,0.9414019864597714,12.306936434251021,0.7691835271406888,0.15030674846625766
Girona,211,3894816,lost,0,14,0.9572893298317101,11.705831747982545,0.8361308391416103,0.16477272727272727
Girona,211,3894736,win,1,16,0.9420757909641623,12.09090768210759,0.7556817301317243,0.1388888888888889
Girona,211,3894534,draw,0,15,0.9611385822772697,12.499191110967605,0.8332794073978403,0.17067833698030635
Girona,211,3894891,win,1,16,0.9222000645079739,11.348800722858442,0.7093000451786526,0.10477657935285054
Girona,211,3894673,win,1,15,0.9238999285516145,10.860745647765281,0.7240497098510187,0.11719833564493759
Girona,211,3894711,win,1,15,0.9338557618609746,11.14850300647331,0.7432335337648873,0.13493530499075784
Girona,211,3894819,win,1,14,0.944005768133654,11.016884346379468,0.7869203104556763,0.12779552715654952
Girona,211,3894764,lost,0,15,0.9186897570275276,10.471977977275563,0.6981318651517042,0.10477941176470588
Girona,211,3894606,lost,0,16,0.9274354152995095,11.22260165410073,0.7014126033812956,0.132890365448505
Girona,211,3894651,win,1,15,0.9306317221222887,10.944589137952738,0.7296392758635158,0.13587921847246892
Athletic Club,215,3894776,win,1,16,0.9377136519554269,12.204366716543475,0.7627729197839672,0.20806451612903226
Athletic Club,215,3894728,win,1,16,0.9653056705300871,13.556588722554984,0.8472867951596865,0.26913265306122447
Athletic Club,215,3894561,draw,0,16,0.9648107663639743,13.472848255014176,0.842053015938386,0.18460111317254174
Athletic Club,215,3894849,lost,0,16,0.960346860628059,13.25084206924794,0.8281776293279962,0.12848297213622292
Athletic Club,215,3894744,draw,0,16,0.9723575210293236,13.73081483787927,0.8581759273674544,0.17123287671232876
Athletic Club,215,3894734,lost,0,16,0.9292194217675016,11.700682002590412,0.7312926251619007,0.14308426073131955
Athletic Club,215,3894553,win,1,16,0.9458083061911663,12.450496203561345,0.7781560127225841,0.21179039301310043
Athletic Club,215,3894546,win,1,15,0.9711619820211147,13.043284815588132,0.8695523210392088,0.23782234957020057
Athletic Club,215,3894589,draw,0,16,0.9330472362768569,11.605900207706133,0.7253687629816333,0.20161290322580644
Athletic Club,215,3894830,draw,0,15,0.9732335905485436,13.185777776758611,0.8790518517839074,0.16358595194085027
Athletic Club,215,3894636,draw,0,16,0.9606098236915496,13.205750086248663,0.8253593803905415,0.20121951219512196
Athletic Club,215,3894766,draw,0,16,0.9555320411143932,13.023790405528342,0.8139869003455213,0.18850987432675045
Athletic Club,215,3894604,lost,0,16,0.9695931055604373,13.569771539740396,0.8481107212337747,0.20352941176470588
Athletic Club,215,3894674,win,1,16,0.9478755437080875,12.622136937621569,0.7888835586013481,0.1725417439703154
Athletic Club,215,3894585,win,1,16,0.9509989696284411,12.575498342449551,0.7859686464030969,0.18198529411764705
Athletic Club,215,3894662,draw,0,15,0.9347462825174774,11.626982998505968,0.7751321999003978,0.17586206896551723
Athletic Club,215,3894700,win,1,16,0.9607846551853824,13.295050738696954,0.8309406711685596,0.23084479371316308
Athletic Club,215,3894899,win,1,16,0.9509608578062084,12.554314235094886,0.7846446396934303,0.2608695652173913
Athletic Club,215,3894814,win,1,16,0.9461225662667563,12.65227712679066,0.7907673204244162,0.17326732673267325
Athletic Club,215,3894686,win,1,16,0.9711686194828445,13.924983979652133,0.8703114987282583,0.22179732313575526
Athletic Club,215,3894625,lost,0,16,0.9694881659971818,13.819860355875159,0.8637412722421974,0.24152542372881355
Athletic Club,215,3894639,win,1,16,0.9602615020669424,13.274311394566613,0.8296444621604133,0.21678321678321677
Athletic Club,215,3894808,win,1,16,0.9562268904905368,13.088500678075311,0.818031292379707,0.3024054982817869
Athletic Club,215,3894821,lost,0,16,0.9715119298292504,13.81971354957143,0.8637320968482144,0.1670103092783505
Athletic Club,215,3894882,lost,0,16,0.9573053650435746,13.004849592450444,0.8128030995281528,0.17682926829268292
Athletic Club,215,3894712,win,1,16,0.9512851907749983,12.756215750916573,0.7972634844322858,0.2169811320754717
Athletic Club,215,3894691,win,1,15,0.9500430733580407,12.116776595486476,0.8077851063657651,0.21957040572792363
Athletic Club,215,3894569,win,1,16,0.9553362281717727,12.948104832551644,0.8092565520344778,0.22086466165413535
Athletic Club,215,3894657,win,1,15,0.9275076670364886,11.078450800925614,0.7385633867283743,0.18761384335154827
Athletic Club,215,3894898,win,1,16,0.9550877193216398,12.97030164175633,0.8106438526097707,0.15045871559633028
Athletic Club,215,3894870,draw,0,16,0.9635692240757496,13.416318249152733,0.8385198905720458,0.14644970414201183
Athletic Club,215,3894842,win,1,16,0.9676419226537791,13.49412086353538,0.8433825539709613,0.15781487101669195
Athletic Club,215,3894785,lost,0,16,0.9639082909181034,13.254207879812817,0.8283879924883011,0.20459518599562362
Athletic Club,215,3894756,win,1,16,0.9537829235885776,12.968563354564747,0.8105352096602967,0.1595197255574614
Athletic Club,215,3894538,lost,0,16,0.9644516072754068,13.189114501080878,0.8243196563175549,0.16247755834829444
Athletic Club,215,3894613,win,1,16,0.9464998708410574,12.77508844135448,0.798443027584655,0.17785843920145192
